"medal_id","discipline_title","slug_game","event_title","event_gender","medal_type","participant_type","participant_title","athlete_url","athlete_full_name","country_name","country_code","country_3_letter_code"
6627,"Boxing","athens-2004","57-60kg lightweight men","Men","BRONZE","Athlete",NULL,"https://olympics.com/en/athletes/serik-yeleuov","Serik YELEUOV","Kazakhstan","KZ","KAZ"
6628,"Boxing","athens-2004","57-60kg lightweight men","Men","BRONZE","Athlete",NULL,"https://olympics.com/en/athletes/murat-khrachev","Murat KHRACHEV","Russian Federation","RU","RUS"
6629,"Boxing","athens-2004","60 - 64 kg men","Men","GOLD","Athlete",NULL,"https://olympics.com/en/athletes/manus-boonjumnong","Manus BOONJUMNONG","Thailand","TH","THA"
6630,"Boxing","athens-2004","60 - 64 kg men","Men","SILVER","Athlete",NULL,"https://olympics.com/en/athletes/yudel-johnson-cedeno","Yudel JOHNSON CEDENO","Cuba","CU","CUB"
6631,"Boxing","athens-2004","60 - 64 kg men","Men","BRONZE","Athlete",NULL,"https://olympics.com/en/athletes/boris-georgiev","Boris GEORGIEV","Bulgaria","BG","BUL"
6632,"Boxing","athens-2004","60 - 64 kg men","Men","BRONZE","Athlete",NULL,"https://olympics.com/en/athletes/ionut-gheorghe","Ionut GHEORGHE","Romania","RO","ROU"
6633,"Boxing","athens-2004","81-91kg heavyweight men","Men","GOLD","Athlete",NULL,"https://olympics.com/en/athletes/odlanier-solis-fonte","Odlanier SOLIS FONTE","Cuba","CU","CUB"
6634,"Boxing","athens-2004","81-91kg heavyweight men","Men","SILVER","Athlete",NULL,"https://olympics.com/en/athletes/viktar-zuyev","Viktar ZUYEV","Belarus","BY","BLR"
6635,"Boxing","athens-2004","81-91kg heavyweight men","Men","BRONZE","Athlete",NULL,"https://olympics.com/en/athletes/naser-al-shami","Naser AL SHAMI","Syrian Arab Republic","SY","SYR"
6636,"Boxing","athens-2004","81-91kg heavyweight men","Men","BRONZE","Athlete",NULL,NULL,"Mohamed El-Sayed","Egypt","EG","EGY"
6637,"Boxing","athens-2004","91kg super heavyweight men","Men","GOLD","Athlete",NULL,"https://olympics.com/en/athletes/alexander-povetkin","Alexander POVETKIN","Russian Federation","RU","RUS"
6638,"Boxing","athens-2004","91kg super heavyweight men","Men","SILVER","Athlete",NULL,"https://olympics.com/en/athletes/mohamed-aly","Mohamed ALY","Egypt","EG","EGY"
6639,"Boxing","athens-2004","91kg super heavyweight men","Men","BRONZE","Athlete",NULL,"https://olympics.com/en/athletes/roberto-cammarelle","Roberto CAMMARELLE","Italy","IT","ITA"
6640,"Boxing","athens-2004","91kg super heavyweight men","Men","BRONZE","Athlete",NULL,"https://olympics.com/en/athletes/michel-lopez-nunez","Michel LOPEZ NUNEZ","Cuba","CU","CUB"
6641,"Boxing","athens-2004","51-54kg bantamweight men","Men","GOLD","Athlete",NULL,"https://olympics.com/en/athletes/guillermo-rigondeaux-ortiz","Guillermo RIGONDEAUX ORTIZ","Cuba","CU","CUB"
6642,"Boxing","athens-2004","51-54kg bantamweight men","Men","SILVER","Athlete",NULL,"https://olympics.com/en/athletes/worapoj-petchkoom","Worapoj PETCHKOOM","Thailand","TH","THA"
6643,"Boxing","athens-2004","51-54kg bantamweight men","Men","BRONZE","Athlete",NULL,NULL,"Bakhodirdzhon Sultanov","Uzbekistan","UZ","UZB"
6644,"Boxing","athens-2004","51-54kg bantamweight men","Men","BRONZE","Athlete",NULL,NULL,"Ağası Məmmədov","Azerbaijan","AZ","AZE"
6645,"Boxing","athens-2004","48-51kg flyweight men","Men","GOLD","Athlete",NULL,"https://olympics.com/en/athletes/yuriorkis-gamboa-toledano","Yuriorkis GAMBOA TOLEDANO","Cuba","CU","CUB"
6646,"Boxing","athens-2004","48-51kg flyweight men","Men","SILVER","Athlete",NULL,"https://olympics.com/en/athletes/jerome-thomas","Jerome THOMAS","France","FR","FRA"
6647,"Boxing","athens-2004","48-51kg flyweight men","Men","BRONZE","Athlete",NULL,"https://olympics.com/en/athletes/rustamhodza-rahimov","Rustamhodza RAHIMOV","Germany","DE","GER"
6648,"Boxing","athens-2004","48-51kg flyweight men","Men","BRONZE","Athlete",NULL,"https://olympics.com/en/athletes/fuad-aslanov","Fuad ASLANOV","Azerbaijan","AZ","AZE"
6649,"Boxing","athens-2004","69 - 75 kg men","Men","GOLD","Athlete",NULL,"https://olympics.com/en/athletes/gaydarbek-gaydarbekov","Gaydarbek GAYDARBEKOV","Russian Federation","RU","RUS"
6650,"Boxing","athens-2004","69 - 75 kg men","Men","SILVER","Athlete",NULL,"https://olympics.com/en/athletes/gennadiy-golovkin","Gennadiy GOLOVKIN","Kazakhstan","KZ","KAZ"
6651,"Boxing","athens-2004","69 - 75 kg men","Men","BRONZE","Athlete",NULL,"https://olympics.com/en/athletes/andre-dirrell","Andre DIRRELL","United States of America","US","USA"
6652,"Boxing","athens-2004","69 - 75 kg men","Men","BRONZE","Athlete",NULL,"https://olympics.com/en/athletes/suriya-prasathinphimai","Suriya PRASATHINPHIMAI","Thailand","TH","THA"
6653,"Boxing","athens-2004","75-81kg lightheavyweight men","Men","GOLD","Athlete",NULL,"https://olympics.com/en/athletes/andre-ward","Andre WARD","United States of America","US","USA"
6654,"Boxing","athens-2004","75-81kg lightheavyweight men","Men","SILVER","Athlete",NULL,"https://olympics.com/en/athletes/magomed-ariphajiyev","Magomed ARIPHAJIYEV","Belarus","BY","BLR"
6655,"Boxing","athens-2004","75-81kg lightheavyweight men","Men","BRONZE","Athlete",NULL,"https://olympics.com/en/athletes/utkirbek-haydarov","Utkirbek HAYDAROV","Uzbekistan","UZ","UZB"
6656,"Boxing","athens-2004","75-81kg lightheavyweight men","Men","BRONZE","Athlete",NULL,"https://olympics.com/en/athletes/ahmed-ismail","Ahmed ISMAIL","Egypt","EG","EGY"
6657,"Badminton","athens-2004","Singles men","Men","GOLD","Athlete",NULL,"https://olympics.com/en/athletes/taufik-hidayat","Taufik HIDAYAT","Indonesia","ID","INA"
6658,"Badminton","athens-2004","Singles men","Men","SILVER","Athlete",NULL,"https://olympics.com/en/athletes/seung-mo-shon-1","Seung-Mo SHON","Republic of Korea","KR","KOR"
6659,"Badminton","athens-2004","Singles men","Men","BRONZE","Athlete",NULL,"https://olympics.com/en/athletes/sony-dwi-kuncoro","Sony Dwi KUNCORO","Indonesia","ID","INA"
6660,"Badminton","athens-2004","Doubles mixed","Mixed","GOLD","GameTeam","People's Republic of China team #2","https://olympics.com/en/athletes/jun-zhang","Jun ZHANG","People's Republic of China","CN","CHN"
6661,"Badminton","athens-2004","Doubles mixed","Mixed","GOLD","GameTeam","People's Republic of China team #2","https://olympics.com/en/athletes/ling-gao","Ling GAO","People's Republic of China","CN","CHN"
6662,"Badminton","athens-2004","Doubles mixed","Mixed","SILVER","GameTeam","Great Britain team #1","https://olympics.com/en/athletes/nathan-robertson","Nathan ROBERTSON","Great Britain","GB","GBR"
6663,"Badminton","athens-2004","Doubles mixed","Mixed","SILVER","GameTeam","Great Britain team #1","https://olympics.com/en/athletes/gail-emms","Gail EMMS","Great Britain","GB","GBR"
6664,"Badminton","athens-2004","Doubles mixed","Mixed","BRONZE","GameTeam","Denmark team #2","https://olympics.com/en/athletes/jens-dyrloev-eriksen","Jens Dyrloev ERIKSEN","Denmark","DK","DEN"
6665,"Badminton","athens-2004","Doubles mixed","Mixed","BRONZE","GameTeam","Denmark team #2","https://olympics.com/en/athletes/mette-schjoldager","Mette SCHJOLDAGER","Denmark","DK","DEN"
6666,"Badminton","athens-2004","Singles women","Women","GOLD","Athlete",NULL,"https://olympics.com/en/athletes/ning-zhang","Ning ZHANG","People's Republic of China","CN","CHN"
6667,"Badminton","athens-2004","Singles women","Women","SILVER","Athlete",NULL,NULL,"- Mia Audina","Netherlands","NL","NED"
6668,"Badminton","athens-2004","Singles women","Women","BRONZE","Athlete",NULL,"https://olympics.com/en/athletes/mi-zhou","Mi ZHOU","People's Republic of China","CN","CHN"
6669,"Badminton","athens-2004","doubles women","Women","GOLD","GameTeam","People's Republic of China team #1","https://olympics.com/en/athletes/jiewen-zhang","Jiewen ZHANG","People's Republic of China","CN","CHN"
6670,"Badminton","athens-2004","doubles women","Women","GOLD","GameTeam","People's Republic of China team #1","https://olympics.com/en/athletes/wei-yang-1","Wei YANG","People's Republic of China","CN","CHN"
6671,"Badminton","athens-2004","doubles women","Women","SILVER","GameTeam","People's Republic of China team","https://olympics.com/en/athletes/sui-huang","Sui HUANG","People's Republic of China","CN","CHN"
6672,"Badminton","athens-2004","doubles women","Women","SILVER","GameTeam","People's Republic of China team","https://olympics.com/en/athletes/ling-gao","Ling GAO","People's Republic of China","CN","CHN"
6673,"Badminton","athens-2004","doubles women","Women","BRONZE","GameTeam","Republic of Korea team #1",NULL,"Gyeong-Min Na","Republic of Korea","KR","KOR"
6674,"Badminton","athens-2004","doubles women","Women","BRONZE","GameTeam","Republic of Korea team #1","https://olympics.com/en/athletes/kyungwon-lee","Kyungwon LEE","Republic of Korea","KR","KOR"
6675,"Badminton","athens-2004","doubles men","Men","GOLD","GameTeam","Republic of Korea team #2","https://olympics.com/en/athletes/dong-moon-kim","Dong Moon KIM","Republic of Korea","KR","KOR"
6676,"Badminton","athens-2004","doubles men","Men","GOLD","GameTeam","Republic of Korea team #2","https://olympics.com/en/athletes/tae-kwon-ha","Tae-Kwon HA","Republic of Korea","KR","KOR"
6677,"Badminton","athens-2004","doubles men","Men","SILVER","GameTeam","Republic of Korea team","https://olympics.com/en/athletes/dong-soo-lee","Dong Soo LEE","Republic of Korea","KR","KOR"
6678,"Badminton","athens-2004","doubles men","Men","SILVER","GameTeam","Republic of Korea team",NULL,"Yong-Seong Yu","Republic of Korea","KR","KOR"
6679,"Badminton","athens-2004","doubles men","Men","BRONZE","GameTeam","Indonesia team #1",NULL,"Hian Eng","Indonesia","ID","INA"
6680,"Badminton","athens-2004","doubles men","Men","BRONZE","GameTeam","Indonesia team #1","https://olympics.com/en/athletes/flandy-limpele","Flandy LIMPELE","Indonesia","ID","INA"
6681,"Water Polo","athens-2004","water polo women","Women","GOLD","GameTeam","Italy team",NULL,NULL,"Italy","IT","ITA"
6682,"Water Polo","athens-2004","water polo women","Women","SILVER","GameTeam","Greece team",NULL,NULL,"Greece","GR","GRE"
6683,"Water Polo","athens-2004","water polo women","Women","BRONZE","GameTeam","United States team",NULL,NULL,"United States of America","US","USA"
6684,"Water Polo","athens-2004","water polo men","Men","GOLD","GameTeam","Hungary team",NULL,NULL,"Hungary","HU","HUN"
6685,"Water Polo","athens-2004","water polo men","Men","SILVER","GameTeam","Serbia and Montenegro team",NULL,NULL,"Serbia and Montenegro","CSXX","SCG"
6686,"Water Polo","athens-2004","water polo men","Men","BRONZE","GameTeam","Russian Federation team",NULL,NULL,"Russian Federation","RU","RUS"
6687,"Beach Volleyball","athens-2004","Beach volleyball men","Men","GOLD","GameTeam","Brazil team #1","https://olympics.com/en/athletes/ricardo","RICARDO ","Brazil","BR","BRA"
6688,"Beach Volleyball","athens-2004","Beach volleyball men","Men","GOLD","GameTeam","Brazil team #1",NULL,"- Emanuel","Brazil","BR","BRA"
6689,"Beach Volleyball","athens-2004","Beach volleyball men","Men","SILVER","GameTeam","Spain team","https://olympics.com/en/athletes/javier-bosma-minguez","Javier BOSMA MINGUEZ","Spain","ES","ESP"
6690,"Beach Volleyball","athens-2004","Beach volleyball men","Men","SILVER","GameTeam","Spain team","https://olympics.com/en/athletes/pablo-herrera","Pablo HERRERA","Spain","ES","ESP"
6691,"Beach Volleyball","athens-2004","Beach volleyball men","Men","BRONZE","GameTeam","Switzerland team #2","https://olympics.com/en/athletes/patrick-heuscher","Patrick HEUSCHER","Switzerland","CH","SUI"
6692,"Beach Volleyball","athens-2004","Beach volleyball men","Men","BRONZE","GameTeam","Switzerland team #2","https://olympics.com/en/athletes/stefan-kobel","Stefan KOBEL","Switzerland","CH","SUI"
6693,"Beach Volleyball","athens-2004","Beach volleyball women","Women","GOLD","GameTeam","United States team #1","https://olympics.com/en/athletes/kerri-walsh","Kerri WALSH JENNINGS","United States of America","US","USA"
6694,"Beach Volleyball","athens-2004","Beach volleyball women","Women","GOLD","GameTeam","United States team #1","https://olympics.com/en/athletes/misty-may-treanor","Misty MAY-TREANOR","United States of America","US","USA"
6695,"Beach Volleyball","athens-2004","Beach volleyball women","Women","SILVER","GameTeam","Brazil team #1","https://olympics.com/en/athletes/adriana-behar","Adriana BEHAR","Brazil","BR","BRA"
6696,"Beach Volleyball","athens-2004","Beach volleyball women","Women","SILVER","GameTeam","Brazil team #1",NULL,"- Shelda","Brazil","BR","BRA"
6697,"Beach Volleyball","athens-2004","Beach volleyball women","Women","BRONZE","GameTeam","United States team #2","https://olympics.com/en/athletes/holly-mcpeak","Holly MCPEAK","United States of America","US","USA"
6698,"Beach Volleyball","athens-2004","Beach volleyball women","Women","BRONZE","GameTeam","United States team #2","https://olympics.com/en/athletes/elaine-youngs","Elaine YOUNGS","United States of America","US","USA"
6699,"Sailing","athens-2004","Mistral - Windsurfer men","Men","GOLD","Athlete",NULL,"https://olympics.com/en/athletes/gal-fridman","Gal FRIDMAN","Israel","IL","ISR"
6700,"Sailing","athens-2004","Mistral - Windsurfer men","Men","SILVER","Athlete",NULL,"https://olympics.com/en/athletes/nikolaos-kaklamanakis","Nikolaos KAKLAMANAKIS","Greece","GR","GRE"
6701,"Sailing","athens-2004","Mistral - Windsurfer men","Men","BRONZE","Athlete",NULL,"https://olympics.com/en/athletes/nick-dempsey-1","Nick DEMPSEY","Great Britain","GB","GBR"
6702,"Sailing","athens-2004","49er - Skiff mixed","Open","GOLD","GameTeam","Spain team","https://olympics.com/en/athletes/iker-martinez","Iker MARTINEZ","Spain","ES","ESP"
6703,"Sailing","athens-2004","49er - Skiff mixed","Open","GOLD","GameTeam","Spain team","https://olympics.com/en/athletes/xabier-fernandez-gaztanaga","Xabier FERNANDEZ GAZTANAGA","Spain","ES","ESP"
6704,"Sailing","athens-2004","49er - Skiff mixed","Open","SILVER","GameTeam","Ukraine team","https://olympics.com/en/athletes/rodion-luka","Rodion LUKA","Ukraine","UA","UKR"
6705,"Sailing","athens-2004","49er - Skiff mixed","Open","SILVER","GameTeam","Ukraine team","https://olympics.com/en/athletes/georgii-leonchuk","Georgii LEONCHUK","Ukraine","UA","UKR"
6706,"Sailing","athens-2004","49er - Skiff mixed","Open","BRONZE","GameTeam","Great Britain team","https://olympics.com/en/athletes/chris-draper","Chris DRAPER","Great Britain","GB","GBR"
6707,"Sailing","athens-2004","49er - Skiff mixed","Open","BRONZE","GameTeam","Great Britain team","https://olympics.com/en/athletes/simon-hiscocks","Simon HISCOCKS","Great Britain","GB","GBR"
6708,"Sailing","athens-2004","Finn - One Person Dinghy (Heavyweight) men","Men","GOLD","Athlete",NULL,"https://olympics.com/en/athletes/ben-ainslie","Ben AINSLIE","Great Britain","GB","GBR"
6709,"Sailing","athens-2004","Finn - One Person Dinghy (Heavyweight) men","Men","SILVER","Athlete",NULL,"https://olympics.com/en/athletes/rafael-trujillo","Rafael TRUJILLO","Spain","ES","ESP"
6710,"Sailing","athens-2004","Finn - One Person Dinghy (Heavyweight) men","Men","BRONZE","Athlete",NULL,"https://olympics.com/en/athletes/mateusz-kusznierewicz","Mateusz KUSZNIEREWICZ","Poland","PL","POL"
6711,"Sailing","athens-2004","470 - Two Person Dinghy women","Women","GOLD","GameTeam","Greece team","https://olympics.com/en/athletes/sofia-bekatorou","Sofia BEKATOROU","Greece","GR","GRE"
6712,"Sailing","athens-2004","470 - Two Person Dinghy women","Women","GOLD","GameTeam","Greece team","https://olympics.com/en/athletes/aimilia-tsoulfa","Aimilia TSOULFA","Greece","GR","GRE"
6713,"Sailing","athens-2004","470 - Two Person Dinghy women","Women","SILVER","GameTeam","Spain team","https://olympics.com/en/athletes/natalia-via-dufresne","Natalia VIA DUFRESNE","Spain","ES","ESP"
6714,"Sailing","athens-2004","470 - Two Person Dinghy women","Women","SILVER","GameTeam","Spain team","https://olympics.com/en/athletes/sandra-azon","Sandra AZON","Spain","ES","ESP"
6715,"Sailing","athens-2004","470 - Two Person Dinghy women","Women","BRONZE","GameTeam","Sweden team","https://olympics.com/en/athletes/therese-torgersson","Therese TORGERSSON","Sweden","SE","SWE"
6716,"Sailing","athens-2004","470 - Two Person Dinghy women","Women","BRONZE","GameTeam","Sweden team","https://olympics.com/en/athletes/vendela-zachrisson","Vendela ZACHRISSON","Sweden","SE","SWE"
6717,"Sailing","athens-2004","Star - Keelboat men","Men","GOLD","GameTeam","Brazil team","https://olympics.com/en/athletes/torben-grael","Torben GRAEL","Brazil","BR","BRA"
6718,"Sailing","athens-2004","Star - Keelboat men","Men","GOLD","GameTeam","Brazil team","https://olympics.com/en/athletes/marcelo-ferreira","Marcelo FERREIRA","Brazil","BR","BRA"
6719,"Sailing","athens-2004","Star - Keelboat men","Men","SILVER","GameTeam","Canada team","https://olympics.com/en/athletes/ross-macdonald","Ross MACDONALD","Canada","CA","CAN"
6720,"Sailing","athens-2004","Star - Keelboat men","Men","SILVER","GameTeam","Canada team","https://olympics.com/en/athletes/mike-wolfs","Mike WOLFS","Canada","CA","CAN"
6721,"Sailing","athens-2004","Star - Keelboat men","Men","BRONZE","GameTeam","France team","https://olympics.com/en/athletes/xavier-rohart","Xavier ROHART","France","FR","FRA"
6722,"Sailing","athens-2004","Star - Keelboat men","Men","BRONZE","GameTeam","France team","https://olympics.com/en/athletes/pascal-rambeau","Pascal RAMBEAU","France","FR","FRA"
6723,"Sailing","athens-2004","Tornado - Multihull mixed","Open","GOLD","GameTeam","Austria team","https://olympics.com/en/athletes/roman-hagara","Roman HAGARA","Austria","AT","AUT"
